date,company,title,location,comp_count,loc_count,title_count,comp_loc,title_comp_loc
2021-09-23,Tide,Customer Service Associate (reKYC) Banking/Fintech,"Hyderabad, Telangana, India",3,3,1,"Tide - Hyderabad, Telangana, India","Customer Service Associate (reKYC) Banking/Fintech - Tide - Hyderabad, Telangana, India"
2021-09-02,Consultants 2 Go,Data Engineer,"Hyderabad, Telangana, India",3,3,219,"Consultants 2 Go - Hyderabad, Telangana, India","Data Engineer - Consultants 2 Go - Hyderabad, Telangana, India"
2021-09-25,Advance Auto Parts,Data Engineer II,"Hyderabad, Telangana, India",10,10,8,"Advance Auto Parts - Hyderabad, Telangana, India","Data Engineer II - Advance Auto Parts - Hyderabad, Telangana, India"
2021-09-09,Siemens Energy,Technical Support Analyst - Digital Engagement Services,"Gurugram, Haryana, India",3,3,1,"Siemens Energy - Gurugram, Haryana, India","Technical Support Analyst - Digital Engagement Services - Siemens Energy - Gurugram, Haryana, India"
2021-09-04,Galytix,Galytix Analytics - Data Engineer,"Gurugram, Haryana, India",2,2,1,"Galytix - Gurugram, Haryana, India","Galytix Analytics - Data Engineer - Galytix - Gurugram, Haryana, India"
2021-08-31,Inhapp Consultancy,Data Engineer - Python/AWS,"Chennai, Tamil Nadu, India",1,1,1,"Inhapp Consultancy - Chennai, Tamil Nadu, India","Data Engineer - Python/AWS - Inhapp Consultancy - Chennai, Tamil Nadu, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, scala,Data Management, Data Analysis","Pune, Maharashtra, India",18,18,9,"Best Infosystems Ltd. - Pune, Maharashtra, India","PySpark, scala,Data Management, Data Analysis - Best Infosystems Ltd. - Pune, Maharashtra, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, scala,Data Management, Data Analysis","Mumbai, Maharashtra, India",18,18,9,"Best Infosystems Ltd. - Mumbai, Maharashtra, India","PySpark, scala,Data Management, Data Analysis - Best Infosystems Ltd. - Mumbai, Maharashtra, India"
2021-09-28,Roche,Tech Analyst - Chennai based,"Chennai, Tamil Nadu, India",7,7,1,"Roche - Chennai, Tamil Nadu, India","Tech Analyst - Chennai based - Roche - Chennai, Tamil Nadu, India"
2021-09-23,Baker Hughes,Analytics Engineer,"Pune, Maharashtra, India",7,7,3,"Baker Hughes - Pune, Maharashtra, India","Analytics Engineer - Baker Hughes - Pune, Maharashtra, India"
2021-09-04,"SpringML, Inc.",SpringML - Data Engineer - Numpy/Python,"Hyderabad, Telangana, India",2,2,1,"SpringML, Inc. - Hyderabad, Telangana, India","SpringML - Data Engineer - Numpy/Python - SpringML, Inc. - Hyderabad, Telangana, India"
2021-09-16,Leading Firm,Data Engineer - J44367,"Chennai, Tamil Nadu, India",5,5,1,"Leading Firm - Chennai, Tamil Nadu, India","Data Engineer - J44367 - Leading Firm - Chennai, Tamil Nadu, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, scala,Data Management, Data Analysis","Chennai, Tamil Nadu, India",18,18,9,"Best Infosystems Ltd. - Chennai, Tamil Nadu, India","PySpark, scala,Data Management, Data Analysis - Best Infosystems Ltd. - Chennai, Tamil Nadu, India"
2021-09-25,Emerson Automation Solutions,DW Data Engineer,"Chandigarh, Chandigarh, India",8,8,2,"Emerson Automation Solutions - Chandigarh, Chandigarh, India","DW Data Engineer - Emerson Automation Solutions - Chandigarh, Chandigarh, India"
2021-09-04,Absolutdata Analytics-an Infogain company,Absolutdata - Azure Data Engineer - Data Modeling,"Gurugram, Haryana, India",1,1,1,"Absolutdata Analytics-an Infogain company - Gurugram, Haryana, India","Absolutdata - Azure Data Engineer - Data Modeling - Absolutdata Analytics-an Infogain company - Gurugram, Haryana, India"
2021-09-15,Accenture in India,Analyst-Digital Marketing Analytics,"Bengaluru, Karnataka, India",29,29,1,"Accenture in India - Bengaluru, Karnataka, India","Analyst-Digital Marketing Analytics - Accenture in India - Bengaluru, Karnataka, India"
2021-09-27,Epsilon India,Data Programmer 1,"Bengaluru, Karnataka, India",1,1,1,"Epsilon India - Bengaluru, Karnataka, India","Data Programmer 1 - Epsilon India - Bengaluru, Karnataka, India"
2021-09-15,Goldman Sachs,BI – Franchise Data Engineering - Data Engineering,"Bengaluru, Karnataka, India",40,40,1,"Goldman Sachs - Bengaluru, Karnataka, India","BI – Franchise Data Engineering - Data Engineering - Goldman Sachs - Bengaluru, Karnataka, India"
2021-09-20,EY,SaT_DnA UI_ Analyst core,"Bengaluru, Karnataka, India",5,5,1,"EY - Bengaluru, Karnataka, India","SaT_DnA UI_ Analyst core - EY - Bengaluru, Karnataka, India"
2021-09-29,JPMorgan Chase & Co.,CIB - Wholesale KYC Operations - KYC specialist - Team Leader,"Bengaluru, Karnataka, India",52,52,1,"JPMorgan Chase & Co. - Bengaluru, Karnataka, India","CIB - Wholesale KYC Operations - KYC specialist - Team Leader - JPMorgan Chase & Co. - Bengaluru, Karnataka, India"
2021-09-15,Marktine Technology Solutions,Data Engineer,"Bengaluru, Karnataka, India",4,4,219,"Marktine Technology Solutions - Bengaluru, Karnataka, India","Data Engineer - Marktine Technology Solutions - Bengaluru, Karnataka, India"
2021-09-02,Teamware Solutions a division of Quantum Leap Consulting Pvt. Ltd,KYC Analyst-Mumbai,"Mumbai, Maharashtra, India",2,2,1,"Teamware Solutions a division of Quantum Leap Consulting Pvt. Ltd - Mumbai, Maharashtra, India","KYC Analyst-Mumbai - Teamware Solutions a division of Quantum Leap Consulting Pvt. Ltd - Mumbai, Maharashtra, India"
2021-09-01,Consultants 2 Go,Data Engineer – Data Operations,"Hyderabad, Telangana, India",3,3,1,"Consultants 2 Go - Hyderabad, Telangana, India","Data Engineer – Data Operations - Consultants 2 Go - Hyderabad, Telangana, India"
2021-09-27,Deloitte,Digital Production – Publishing Analyst,"Hyderabad, Telangana, India",15,15,1,"Deloitte - Hyderabad, Telangana, India","Digital Production – Publishing Analyst - Deloitte - Hyderabad, Telangana, India"
2021-08-31,inlogic Technologies Pvt. Ltd.,Data Migration Developer,"Chennai, Tamil Nadu, India",1,1,1,"inlogic Technologies Pvt. Ltd. - Chennai, Tamil Nadu, India","Data Migration Developer - inlogic Technologies Pvt. Ltd. - Chennai, Tamil Nadu, India"
2021-09-07,IntegriChain,Analyst GTN,"Pune, Maharashtra, India",1,1,1,"IntegriChain - Pune, Maharashtra, India","Analyst GTN - IntegriChain - Pune, Maharashtra, India"
2021-09-19,Emerson Automation Solutions,DW Data Engineer,"Chandigarh, Chandigarh, India",8,8,2,"Emerson Automation Solutions - Chandigarh, Chandigarh, India","DW Data Engineer - Emerson Automation Solutions - Chandigarh, Chandigarh, India"
2021-09-01,Best Infosystems Ltd.,"PySpark, scala,Data Management, Data Analysis","Kolkata, West Bengal, India",18,18,9,"Best Infosystems Ltd. - Kolkata, West Bengal, India","PySpark, scala,Data Management, Data Analysis - Best Infosystems Ltd. - Kolkata, West Bengal, India"
2021-09-07,TeamPlus Staffing Solution Pvt.ltd.,Data Engineer Hyderabad/ Gurgaon/ WFH,"Gurugram, Haryana, India",13,13,2,"TeamPlus Staffing Solution Pvt.ltd. - Gurugram, Haryana, India","Data Engineer Hyderabad/ Gurgaon/ WFH - TeamPlus Staffing Solution Pvt.ltd. - Gurugram, Haryana, India"
2021-09-17,JPMorgan Chase & Co.,CIB-Securities Services Operations Data Management- Associate,"Hyderabad, Telangana, India",52,52,1,"JPMorgan Chase & Co. - Hyderabad, Telangana, India","CIB-Securities Services Operations Data Management- Associate - JPMorgan Chase & Co. - Hyderabad, Telangana, India"
2021-09-26,Capgemini Invent,MS Azure Data Engineer,"Bengaluru, Karnataka, India",1,1,1,"Capgemini Invent - Bengaluru, Karnataka, India","MS Azure Data Engineer - Capgemini Invent - Bengaluru, Karnataka, India"
2021-09-07,TeamPlus Staffing Solution Pvt.ltd.,Data Engineer Hyderabad/ Gurgaon/ WFH,"Hyderabad, Telangana, India",13,13,2,"TeamPlus Staffing Solution Pvt.ltd. - Hyderabad, Telangana, India","Data Engineer Hyderabad/ Gurgaon/ WFH - TeamPlus Staffing Solution Pvt.ltd. - Hyderabad, Telangana, India"
2021-09-23,Miba Group,Data Engineer,"Pune, Maharashtra, India",1,1,219,"Miba Group - Pune, Maharashtra, India","Data Engineer - Miba Group - Pune, Maharashtra, India"
2021-09-04,Sidjobs Consultancy Pvt. Ltd.,Data Engineer,"Mumbai, Maharashtra, India",1,1,219,"Sidjobs Consultancy Pvt. Ltd. - Mumbai, Maharashtra, India","Data Engineer - Sidjobs Consultancy Pvt. Ltd. - Mumbai, Maharashtra, India"
2021-09-27,JPMorgan Chase & Co.,Business Systems Analyst - Corrections,"Bengaluru, Karnataka, India",52,52,1,"JPMorgan Chase & Co. - Bengaluru, Karnataka, India","Business Systems Analyst - Corrections - JPMorgan Chase & Co. - Bengaluru, Karnataka, India"
2021-09-21,Pattem Digital Technologies,Pattem Digital - Finance Analyst,"Bengaluru, Karnataka, India",3,3,1,"Pattem Digital Technologies - Bengaluru, Karnataka, India","Pattem Digital - Finance Analyst - Pattem Digital Technologies - Bengaluru, Karnataka, India"
2021-09-02,TeamPlus Staffing Solution Pvt.ltd.,Data Engineer,"Pune, Maharashtra, India",13,13,219,"TeamPlus Staffing Solution Pvt.ltd. - Pune, Maharashtra, India","Data Engineer - TeamPlus Staffing Solution Pvt.ltd. - Pune, Maharashtra, India"
2021-09-26,HCL Technologies,Azure Data Engineer,"Bengaluru, Karnataka, India",1,1,15,"HCL Technologies - Bengaluru, Karnataka, India","Azure Data Engineer - HCL Technologies - Bengaluru, Karnataka, India"
2021-09-24,Gojek,Data Warehouse Engineer,"Bengaluru, Karnataka, India",18,18,1,"Gojek - Bengaluru, Karnataka, India","Data Warehouse Engineer - Gojek - Bengaluru, Karnataka, India"
2021-09-15,Aniaaz,Data Engineer,"Coimbatore, Tamil Nadu, India",6,6,219,"Aniaaz - Coimbatore, Tamil Nadu, India","Data Engineer - Aniaaz - Coimbatore, Tamil Nadu, India"
2021-09-17,TanServ Business Process Pvt Ltd,Data Management and Programmer,"Gurugram, Haryana, India",1,1,1,"TanServ Business Process Pvt Ltd - Gurugram, Haryana, India","Data Management and Programmer - TanServ Business Process Pvt Ltd - Gurugram, Haryana, India"
2021-09-01,Taylor & Francis Group,Quality Engineer - Data Validation,"Bengaluru, Karnataka, India",1,1,1,"Taylor & Francis Group - Bengaluru, Karnataka, India","Quality Engineer - Data Validation - Taylor & Francis Group - Bengaluru, Karnataka, India"
2021-09-27,questW,Data Mapping Engineer,"Chennai, Tamil Nadu, India",1,1,1,"questW - Chennai, Tamil Nadu, India","Data Mapping Engineer - questW - Chennai, Tamil Nadu, India"
2021-09-14,HyreFox Consultants,Data Engineer,"Bengaluru, Karnataka, India",2,2,219,"HyreFox Consultants - Bengaluru, Karnataka, India","Data Engineer - HyreFox Consultants - Bengaluru, Karnataka, India"
2021-09-03,ZOOP.ONE,SDEII,"Pune, Maharashtra, India",1,1,1,"ZOOP.ONE - Pune, Maharashtra, India","SDEII - ZOOP.ONE - Pune, Maharashtra, India"
2021-09-01,Invaria Tech India Pvt Ltd.,Invaria Tech - Data Engineer - Python/SQL,"Bengaluru, Karnataka, India",1,1,1,"Invaria Tech India Pvt Ltd. - Bengaluru, Karnataka, India","Invaria Tech - Data Engineer - Python/SQL - Invaria Tech India Pvt Ltd. - Bengaluru, Karnataka, India"
2021-09-25,Thermo Fisher Scientific India,Data Test Engineer,"Bengaluru, Karnataka, India",2,2,1,"Thermo Fisher Scientific India - Bengaluru, Karnataka, India","Data Test Engineer - Thermo Fisher Scientific India - Bengaluru, Karnataka, India"
2021-09-21,Michael Page,Data Engineer,"Bengaluru, Karnataka, India",9,9,219,"Michael Page - Bengaluru, Karnataka, India","Data Engineer - Michael Page - Bengaluru, Karnataka, India"
2021-09-11,Amazon,Data Engineer Internship,"Hyderabad, Telangana, India",2,2,1,"Amazon - Hyderabad, Telangana, India","Data Engineer Internship - Amazon - Hyderabad, Telangana, India"
2021-09-28,EY,EY GDS - D&A- Staff-Cloud Data Engineer(AWS + Spark )-44-4,"Bengaluru, Karnataka, India",5,5,1,"EY - Bengaluru, Karnataka, India","EY GDS - D&A- Staff-Cloud Data Engineer(AWS + Spark )-44-4 - EY - Bengaluru, Karnataka, India"
2021-09-17,Phenom,Data Engineer II,"Hyderabad, Telangana, India",10,10,8,"Phenom - Hyderabad, Telangana, India","Data Engineer II - Phenom - Hyderabad, Telangana, India"
2021-09-02,Podium Systems Private Limited,Data Modelling Engineer - SQL/Azure,"Pune, Maharashtra, India",5,5,1,"Podium Systems Private Limited - Pune, Maharashtra, India","Data Modelling Engineer - SQL/Azure - Podium Systems Private Limited - Pune, Maharashtra, India"
2021-09-22,Medline India,Senior Associate Systems Analyst,"Pune, Maharashtra, India",2,2,1,"Medline India - Pune, Maharashtra, India","Senior Associate Systems Analyst - Medline India - Pune, Maharashtra, India"
2021-09-24,Deloitte,SCADA-Analyst/Consultant-Hyderabad/Bengaluru/Mumbai,"Bengaluru, Karnataka, India",15,15,1,"Deloitte - Bengaluru, Karnataka, India","SCADA-Analyst/Consultant-Hyderabad/Bengaluru/Mumbai - Deloitte - Bengaluru, Karnataka, India"
2021-09-09,EXPORA DATABASE CONSULTING SERVICES PRIVATE LIMITED,Data Engineer,"Bengaluru, Karnataka, India",1,1,219,"EXPORA DATABASE CONSULTING SERVICES PRIVATE LIMITED - Bengaluru, Karnataka, India","Data Engineer - EXPORA DATABASE CONSULTING SERVICES PRIVATE LIMITED - Bengaluru, Karnataka, India"
2021-09-28,Tide,KYC Quality Control Analyst,"Hyderabad, Telangana, India",3,3,1,"Tide - Hyderabad, Telangana, India","KYC Quality Control Analyst - Tide - Hyderabad, Telangana, India"
2021-09-19,KaamPe Job Solution Pvt Ltd,Data Engineer - ETL/Python,"Mysore, Karnataka, India",2,2,1,"KaamPe Job Solution Pvt Ltd - Mysore, Karnataka, India","Data Engineer - ETL/Python - KaamPe Job Solution Pvt Ltd - Mysore, Karnataka, India"
2021-09-09,MassMutual India,Data Engineer (Data Management & Delivery),"Hyderabad, Telangana, India",2,2,1,"MassMutual India - Hyderabad, Telangana, India","Data Engineer (Data Management & Delivery) - MassMutual India - Hyderabad, Telangana, India"
2021-09-08,Northern Trust Corporation,"Assoc Cnslt, Applications","Bengaluru, Karnataka, India",2,2,2,"Northern Trust Corporation - Bengaluru, Karnataka, India","Assoc Cnslt, Applications - Northern Trust Corporation - Bengaluru, Karnataka, India"
2021-09-26,Meredith Corporation,Data Solutions Engineer,"Bengaluru, Karnataka, India",2,2,1,"Meredith Corporation - Bengaluru, Karnataka, India","Data Solutions Engineer - Meredith Corporation - Bengaluru, Karnataka, India"
2021-09-17,Impactware Technology Solutions Private Limited,Data Analytics Internship in Pune at Impactware Technology Solutions Private Limited,"Pune, Maharashtra, India",1,1,1,"Impactware Technology Solutions Private Limited - Pune, Maharashtra, India","Data Analytics Internship in Pune at Impactware Technology Solutions Private Limited - Impactware Technology Solutions Private Limited - Pune, Maharashtra, India"
2021-09-23,H1,Software Engineer - Data Collection,"Hyderabad, Telangana, India",1,1,1,"H1 - Hyderabad, Telangana, India","Software Engineer - Data Collection - H1 - Hyderabad, Telangana, India"
2021-09-17,MOURI Tech,Data Engineer,"Bengaluru, Karnataka, India",2,2,219,"MOURI Tech - Bengaluru, Karnataka, India","Data Engineer - MOURI Tech - Bengaluru, Karnataka, India"
2021-09-10,BSRI SOLUTIONS PRIVATE LIMITED(OPC),Data Engineer,"Chennai, Tamil Nadu, India",1,1,219,"BSRI SOLUTIONS PRIVATE LIMITED(OPC) - Chennai, Tamil Nadu, India","Data Engineer - BSRI SOLUTIONS PRIVATE LIMITED(OPC) - Chennai, Tamil Nadu, India"
2021-09-27,ITB Career Center,Data Engineer,"Sahid Matangini, West Bengal, India",2,2,219,"ITB Career Center - Sahid Matangini, West Bengal, India","Data Engineer - ITB Career Center - Sahid Matangini, West Bengal, India"
2021-09-09,thinkAPPS Solutions Private Limited,Urgent | Job Opportunity_SAS Programmer_Mumbai/Hyderabad,"Hyderabad, Telangana, India",2,2,2,"thinkAPPS Solutions Private Limited - Hyderabad, Telangana, India","Urgent | Job Opportunity_SAS Programmer_Mumbai/Hyderabad - thinkAPPS Solutions Private Limited - Hyderabad, Telangana, India"
2021-09-24,Flex,Senior Analyst - GBS Master Data Management,"Chennai, Tamil Nadu, India",2,2,1,"Flex - Chennai, Tamil Nadu, India","Senior Analyst - GBS Master Data Management - Flex - Chennai, Tamil Nadu, India"
2021-08-31,SecureKloud Technologies,SecureKloud - Data Engineer - Pandas/ETL,"Chennai, Tamil Nadu, India",1,1,1,"SecureKloud Technologies - Chennai, Tamil Nadu, India","SecureKloud - Data Engineer - Pandas/ETL - SecureKloud Technologies - Chennai, Tamil Nadu, India"
2021-08-31,Vertex Global Services,Data Engineer - ETL/SQL/Informatica,"Mumbai, Maharashtra, India",1,1,1,"Vertex Global Services - Mumbai, Maharashtra, India","Data Engineer - ETL/SQL/Informatica - Vertex Global Services - Mumbai, Maharashtra, India"
2021-09-16,Smith & Nephew,Data Management Developer,"Pune, Maharashtra, India",1,1,1,"Smith & Nephew - Pune, Maharashtra, India","Data Management Developer - Smith & Nephew - Pune, Maharashtra, India"
2021-09-03,Nisum,Data Engineer with Databricks,"Hyderabad, Telangana, India",2,2,1,"Nisum - Hyderabad, Telangana, India","Data Engineer with Databricks - Nisum - Hyderabad, Telangana, India"
2021-09-09,thinkAPPS Solutions Private Limited,Urgent | Job Opportunity_SAS Programmer_Mumbai/Hyderabad,"Mumbai, Maharashtra, India",2,2,2,"thinkAPPS Solutions Private Limited - Mumbai, Maharashtra, India","Urgent | Job Opportunity_SAS Programmer_Mumbai/Hyderabad - thinkAPPS Solutions Private Limited - Mumbai, Maharashtra, India"
2021-09-14,R Systems,Celonis- Data Engineer/ Consultant,"Noida, Uttar Pradesh, India",1,1,1,"R Systems - Noida, Uttar Pradesh, India","Celonis- Data Engineer/ Consultant - R Systems - Noida, Uttar Pradesh, India"
2021-09-23,Agoda,"Data Quality Engineer (Bangkok based, relocation provided)","Delhi, India",1,1,1,"Agoda - Delhi, India","Data Quality Engineer (Bangkok based, relocation provided) - Agoda - Delhi, India"
2021-09-23,Scienaptic AI,Scienaptic - Data Engineer - AWS/SQL/Spark,"Bengaluru, Karnataka, India",3,3,1,"Scienaptic AI - Bengaluru, Karnataka, India","Scienaptic - Data Engineer - AWS/SQL/Spark - Scienaptic AI - Bengaluru, Karnataka, India"
2021-09-16,Intel Corporation,Big Data and Analytics Cloud Capability and Platform Engineer,"Bengaluru, Karnataka, India",19,19,1,"Intel Corporation - Bengaluru, Karnataka, India","Big Data and Analytics Cloud Capability and Platform Engineer - Intel Corporation - Bengaluru, Karnataka, India"
2021-09-29,Numantra Technologies,Numantra Technologies - Data Engineer - SQL/Spark,"Mumbai, Maharashtra, India",1,1,1,"Numantra Technologies - Mumbai, Maharashtra, India","Numantra Technologies - Data Engineer - SQL/Spark - Numantra Technologies - Mumbai, Maharashtra, India"
2021-09-03,Anblicks,Data Engineer-Scala/Python,"Hyderabad, Telangana, India",2,2,1,"Anblicks - Hyderabad, Telangana, India","Data Engineer-Scala/Python - Anblicks - Hyderabad, Telangana, India"
2021-09-24,Deepgrid Datacentre Pvt Ltd,Azure Data Engineer,"Hyderabad, Telangana, India",1,1,15,"Deepgrid Datacentre Pvt Ltd - Hyderabad, Telangana, India","Azure Data Engineer - Deepgrid Datacentre Pvt Ltd - Hyderabad, Telangana, India"
2021-09-17,The Economist,Data Engineer I (Big Data),"Gurugram, Haryana, India",2,2,1,"The Economist - Gurugram, Haryana, India","Data Engineer I (Big Data) - The Economist - Gurugram, Haryana, India"
2021-09-16,GE,Data Engineering Specialist,"Bengaluru, Karnataka, India",15,15,1,"GE - Bengaluru, Karnataka, India","Data Engineering Specialist - GE - Bengaluru, Karnataka, India"
2021-09-29,Emerson Innovation Center,Data Engineer,"Pune, Maharashtra, India",1,1,219,"Emerson Innovation Center - Pune, Maharashtra, India","Data Engineer - Emerson Innovation Center - Pune, Maharashtra, India"
2021-09-01,Gap Inc.,Jr. Data Warehouse Engineer,"Hyderabad, Telangana, India",1,1,1,"Gap Inc. - Hyderabad, Telangana, India","Jr. Data Warehouse Engineer - Gap Inc. - Hyderabad, Telangana, India"
2021-09-23,American Express,Senior Data Engineer I,"Gurugram, Haryana, India",18,18,1,"American Express - Gurugram, Haryana, India","Senior Data Engineer I - American Express - Gurugram, Haryana, India"
2021-09-11,American Express,Engineer / Senior Engineer - Data Engineer (Big Data/Spark/Python/Scala),"Gurugram, Haryana, India",18,18,1,"American Express - Gurugram, Haryana, India","Engineer / Senior Engineer - Data Engineer (Big Data/Spark/Python/Scala) - American Express - Gurugram, Haryana, India"
2021-09-08,HYRE,Data Engineering,"Bengaluru, Karnataka, India",1,1,2,"HYRE - Bengaluru, Karnataka, India","Data Engineering - HYRE - Bengaluru, Karnataka, India"
2021-09-16,Optum,"Data Engineer - Big Data - Hyderabad, TG","Hyderabad, Telangana, India",8,8,1,"Optum - Hyderabad, Telangana, India","Data Engineer - Big Data - Hyderabad, TG - Optum - Hyderabad, Telangana, India"
2021-09-28,Cargill,Data Engineer - Supervisor,"Bengaluru, Karnataka, India",4,4,1,"Cargill - Bengaluru, Karnataka, India","Data Engineer - Supervisor - Cargill - Bengaluru, Karnataka, India"
2021-09-27,Networth Corp,Azure Data Engineer,"Bengaluru, Karnataka, India",1,1,15,"Networth Corp - Bengaluru, Karnataka, India","Azure Data Engineer - Networth Corp - Bengaluru, Karnataka, India"
2021-09-23,Deutsche Bank,Big Data Engineer,"Pune, Maharashtra, India",7,7,54,"Deutsche Bank - Pune, Maharashtra, India","Big Data Engineer - Deutsche Bank - Pune, Maharashtra, India"
2021-09-26,Bayer,Clinical Data Engineer,"Hyderabad, Telangana, India",3,3,1,"Bayer - Hyderabad, Telangana, India","Clinical Data Engineer - Bayer - Hyderabad, Telangana, India"
2021-09-29,Helpshift,Software Engineer - I (Data Engineer),"Pune, Maharashtra, India",4,4,1,"Helpshift - Pune, Maharashtra, India","Software Engineer - I (Data Engineer) - Helpshift - Pune, Maharashtra, India"
2021-09-04,Fractal,Azure Data Engineer,"Bengaluru, Karnataka, India",7,7,15,"Fractal - Bengaluru, Karnataka, India","Azure Data Engineer - Fractal - Bengaluru, Karnataka, India"
2021-09-24,CrowdStrike,Cloud Data Engineer (Remote),India,11,11,10,CrowdStrike - India,Cloud Data Engineer (Remote) - CrowdStrike - India
2021-09-25,LTI - Larsen & Toubro Infotech,Specialist - Data Engineering,"Mumbai, Maharashtra, India",22,22,3,"LTI - Larsen & Toubro Infotech - Mumbai, Maharashtra, India","Specialist - Data Engineering - LTI - Larsen & Toubro Infotech - Mumbai, Maharashtra, India"
2021-09-27,Translab Technologies Private Limited,Bigdata Engineer,"Bengaluru, Karnataka, India",1,1,3,"Translab Technologies Private Limited - Bengaluru, Karnataka, India","Bigdata Engineer - Translab Technologies Private Limited - Bengaluru, Karnataka, India"
2021-09-22,CrowdStrike,Cloud Data Engineer (Remote),India,11,11,10,CrowdStrike - India,Cloud Data Engineer (Remote) - CrowdStrike - India
2021-09-27,Honeywell,Systems Engr I,"Pune, Maharashtra, India",24,24,1,"Honeywell - Pune, Maharashtra, India","Systems Engr I - Honeywell - Pune, Maharashtra, India"
2021-09-24,CrowdStrike,Cloud Data Engineer (Remote),"Bengaluru, Karnataka, India",11,11,10,"CrowdStrike - Bengaluru, Karnataka, India","Cloud Data Engineer (Remote) - CrowdStrike - Bengaluru, Karnataka, India"
2021-09-18,Konverge Technologies Private Limited,Data Center Engineer,"Gurugram, Haryana, India",1,1,3,"Konverge Technologies Private Limited - Gurugram, Haryana, India","Data Center Engineer - Konverge Technologies Private Limited - Gurugram, Haryana, India"
2021-09-02,Bentek Automation,Data Center Engineer,"Noida, Uttar Pradesh, India",1,1,3,"Bentek Automation - Noida, Uttar Pradesh, India","Data Center Engineer - Bentek Automation - Noida, Uttar Pradesh, India"
2021-09-24,CrowdStrike,Cloud Data Engineer (Remote),"Pune, Maharashtra, India",11,11,10,"CrowdStrike - Pune, Maharashtra, India","Cloud Data Engineer (Remote) - CrowdStrike - Pune, Maharashtra, India"
2021-09-22,CrowdStrike,Cloud Data Engineer (Remote),"Bengaluru, Karnataka, India",11,11,10,"CrowdStrike - Bengaluru, Karnataka, India","Cloud Data Engineer (Remote) - CrowdStrike - Bengaluru, Karnataka, India"
2021-09-22,CrowdStrike,Cloud Data Engineer (Remote),"Pune, Maharashtra, India",11,11,10,"CrowdStrike - Pune, Maharashtra, India","Cloud Data Engineer (Remote) - CrowdStrike - Pune, Maharashtra, India"
2021-09-18,"Fanatics, Inc.",Data Engineer II # 9066,"Hyderabad, Telangana, India",3,3,1,"Fanatics, Inc. - Hyderabad, Telangana, India","Data Engineer II # 9066 - Fanatics, Inc. - Hyderabad, Telangana, India"
2021-09-23,Kyndryl,Data Engineer-ETL,"Bengaluru, Karnataka, India",13,13,1,"Kyndryl - Bengaluru, Karnataka, India","Data Engineer-ETL - Kyndryl - Bengaluru, Karnataka, India"
2021-08-31,Fractal,Azure Data Engineer,"Mumbai, Maharashtra, India",7,7,15,"Fractal - Mumbai, Maharashtra, India","Azure Data Engineer - Fractal - Mumbai, Maharashtra, India"
2021-09-24,CrowdStrike,Cloud Data Engineer (Remote),"Chennai, Tamil Nadu, India",11,11,10,"CrowdStrike - Chennai, Tamil Nadu, India","Cloud Data Engineer (Remote) - CrowdStrike - Chennai, Tamil Nadu, India"
2021-09-28,Intel Corporation,IT Cloud Data Engineer,"Bengaluru, Karnataka, India",19,19,1,"Intel Corporation - Bengaluru, Karnataka, India","IT Cloud Data Engineer - Intel Corporation - Bengaluru, Karnataka, India"
2021-09-22,CrowdStrike,Cloud Data Engineer (Remote),"Chennai, Tamil Nadu, India",11,11,10,"CrowdStrike - Chennai, Tamil Nadu, India","Cloud Data Engineer (Remote) - CrowdStrike - Chennai, Tamil Nadu, India"
2021-09-13,Forwrd,Data Engineer - AWS and AZURE,"Hyderabad, Telangana, India",1,1,1,"Forwrd - Hyderabad, Telangana, India","Data Engineer - AWS and AZURE - Forwrd - Hyderabad, Telangana, India"
2021-09-24,CrowdStrike,Cloud Data Engineer (Remote),"Hyderabad, Telangana, India",11,11,10,"CrowdStrike - Hyderabad, Telangana, India","Cloud Data Engineer (Remote) - CrowdStrike - Hyderabad, Telangana, India"
2021-09-22,CrowdStrike,Cloud Data Engineer (Remote),"Hyderabad, Telangana, India",11,11,10,"CrowdStrike - Hyderabad, Telangana, India","Cloud Data Engineer (Remote) - CrowdStrike - Hyderabad, Telangana, India"
2021-09-22,PwC Acceleration Centers,Data Engineer - Manager - Bangalore,"Bengaluru, Karnataka, India",4,4,1,"PwC Acceleration Centers - Bengaluru, Karnataka, India","Data Engineer - Manager - Bangalore - PwC Acceleration Centers - Bengaluru, Karnataka, India"
2021-09-08,CloudxLab,Data Engineering,"Bengaluru, Karnataka, India",1,1,2,"CloudxLab - Bengaluru, Karnataka, India","Data Engineering - CloudxLab - Bengaluru, Karnataka, India"
2021-09-29,AddRec Solutions Pvt. Ltd.,Azure data Engineer,"Mumbai, Maharashtra, India",1,1,1,"AddRec Solutions Pvt. Ltd. - Mumbai, Maharashtra, India","Azure data Engineer - AddRec Solutions Pvt. Ltd. - Mumbai, Maharashtra, India"
2021-08-31,Infosys,Big Data Engineer,"Pune, Maharashtra, India",4,4,54,"Infosys - Pune, Maharashtra, India","Big Data Engineer - Infosys - Pune, Maharashtra, India"
2021-09-13,Kimberly-Clark,Data Solution Engineer – Finance,"Bengaluru, Karnataka, India",4,4,1,"Kimberly-Clark - Bengaluru, Karnataka, India","Data Solution Engineer – Finance - Kimberly-Clark - Bengaluru, Karnataka, India"
